Platform,category,country,slot,base_page,placement_type,cpm_rate,cpd_rate
Supermall,clp_makeup_supermall,sa,supermall_sa_clp_makeup_sfu,clp,sfu,,16
Supermall,clp_makeup_supermall,sa,supermall_sa_clp_makeup_atf,clp,atf,,16
Supermall,clp_men_fragrance_supermall,ae,supermall_ae_clp_men_fragrance_hero_banner_2,clp,hero_2,,20
Supermall,clp_men_fragrance_supermall,ae,supermall_ae_clp_men_fragrance_hero_banner_3,clp,hero_3,,15
Supermall,clp_men_fragrance_supermall,ae,supermall_ae_clp_men_fragrance_hero_banner_4,clp,hero_4,,15
Supermall,clp_men_fragrance_supermall,ae,supermall_ae_clp_men_fragrance_sfu,clp,sfu,,17
Supermall,clp_men_fragrance_supermall,ae,supermall_ae_clp_men_fragrance_atf,clp,atf,,17
Supermall,clp_men_fragrance_supermall,sa,supermall_sa_clp_men_fragrance_hero_banner_2,clp,hero_2,,20
Supermall,clp_men_fragrance_supermall,sa,supermall_sa_clp_men_fragrance_hero_banner_3,clp,hero_3,,15
Supermall,clp_men_fragrance_supermall,sa,supermall_sa_clp_men_fragrance_hero_banner_4,clp,hero_4,,15
Supermall,clp_men_fragrance_supermall,sa,supermall_sa_clp_men_fragrance_sfu,clp,sfu,,16
Supermall,clp_men_fragrance_supermall,sa,supermall_sa_clp_men_fragrance_atf,clp,atf,,16
Supermall,clp_skincare_supermall,ae,supermall_ae_clp_skincare_hero_banner_2,clp,hero_2,,20
Supermall,clp_skincare_supermall,ae,supermall_ae_clp_skincare_hero_banner_3,clp,hero_3,,15
Supermall,clp_skincare_supermall,ae,supermall_ae_clp_skincare_hero_banner_4,clp,hero_4,,15
Supermall,clp_skincare_supermall,ae,supermall_ae_clp_skincare_sfu,clp,sfu,,17
Supermall,clp_skincare_supermall,ae,supermall_ae_clp_skincare_atf,clp,atf,,17
Supermall,clp_skincare_supermall,sa,supermall_sa_clp_skincare_hero_banner_2,clp,hero_2,,20
Supermall,clp_skincare_supermall,sa,supermall_sa_clp_skincare_hero_banner_3,clp,hero_3,,15
Supermall,clp_skincare_supermall,sa,supermall_sa_clp_skincare_hero_banner_4,clp,hero_4,,15
Supermall,clp_skincare_supermall,sa,supermall_sa_clp_skincare_sfu,clp,sfu,,16
Supermall,clp_skincare_supermall,sa,supermall_sa_clp_skincare_atf,clp,atf,,16
Supermall,clp_women_fragrance_supermall,ae,supermall_ae_clp_women_fragrance_hero_banner_2,clp,hero_2,,20
Supermall,clp_women_fragrance_supermall,ae,supermall_ae_clp_women_fragrance_hero_banner_3,clp,hero_3,,15
Supermall,clp_women_fragrance_supermall,ae,supermall_ae_clp_women_fragrance_hero_banner_4,clp,hero_4,,15
Supermall,clp_women_fragrance_supermall,ae,supermall_ae_clp_women_fragrance_sfu,clp,sfu,,17
Supermall,clp_women_fragrance_supermall,ae,supermall_ae_clp_women_fragrance_atf,clp,atf,,17
Supermall,clp_women_fragrance_supermall,sa,supermall_sa_clp_women_fragrance_hero_banner_2,clp,hero_2,,20
Supermall,clp_women_fragrance_supermall,sa,supermall_sa_clp_women_fragrance_hero_banner_3,clp,hero_3,,15
Supermall,clp_women_fragrance_supermall,sa,supermall_sa_clp_women_fragrance_hero_banner_4,clp,hero_4,,15
Supermall,clp_women_fragrance_supermall,sa,supermall_sa_clp_women_fragrance_sfu,clp,sfu,,16
Supermall,clp_women_fragrance_supermall,sa,supermall_sa_clp_women_fragrance_atf,clp,atf,,16
Noon,Computers,ae,noon_ae_clp_computers_clp_atf,,atf,,
Noon,Computers,ae,noon_ae_clp_computers_clp_atf_2,,atf,,
Noon,Computers,ae,noon_ae_clp_computers_clp_hero_banner_2,,hero_2,,
Noon,Computers,ae,noon_ae_clp_computers_clp_hero_banner_3,,hero_3,,
Noon,Computers,ae,noon_ae_clp_computers_clp_hero_banner_4,,hero_4,,
Noon,Computers,ae,noon_ae_clp_computers_clp_hero_banner_5,,hero_5,,
Noon,Computers,ae,noon_ae_clp_computers_clp_hero_banner_6,,hero_6,,
Noon,Computers,ae,noon_ae_clp_computers_clp_sfu_1,,sfu,,
Noon,Computers,ae,noon_ae_clp_computers_clp_sfu_2,,sfu,,
Noon,Computers,ae,noon_ae_clp_computers_clp_sfu_3,,sfu,,
Noon,Computers,ae,noon_ae_clp_computers_mid_page_1,,mid_upper,,
Noon,Computers,ae,noon_ae_clp_computers_mid_page_2,,mid_upper,,
Noon,Computers,ae,noon_ae_clp_computers_mid_page_3,,mid_upper,,
Noon,Computers,ae,noon_ae_clp_computers_mid_page_4,,mid_upper,,
Noon,Computers,eg,noon_eg_clp_computers_clp_atf,clp_eg_b,atf,,120
Noon,Computers,eg,noon_eg_clp_computers_clp_atf_2,clp_eg_b,atf,,120
Noon,Computers,eg,noon_eg_clp_computers_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Computers,eg,noon_eg_clp_computers_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Computers,eg,noon_eg_clp_computers_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Computers,eg,noon_eg_clp_computers_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Computers,eg,noon_eg_clp_computers_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Computers,eg,noon_eg_clp_computers_clp_sfu1,clp_eg_b,sfu,,90
Noon,Computers,eg,noon_eg_clp_computers_clp_sfu2,clp_eg_b,sfu,,90
Noon,Computers,eg,noon_eg_clp_computers_clp_sfu3,clp_eg_b,sfu,,90
Noon,Computers,sa,noon_sa_clp_computers_clp_atf,,atf,,
Noon,Computers,sa,noon_sa_clp_computers_clp_atf_2,,atf,,
Noon,Computers,sa,noon_sa_clp_computers_clp_hero_banner_2,,hero_2,,
Noon,Computers,sa,noon_sa_clp_computers_clp_hero_banner_3,,hero_3,,
Noon,Computers,sa,noon_sa_clp_computers_clp_hero_banner_4,,hero_4,,
Noon,Computers,sa,noon_sa_clp_computers_clp_hero_banner_5,,hero_5,,
Noon,Computers,sa,noon_sa_clp_computers_clp_hero_banner_6,,hero_6,,
Noon,Computers,sa,noon_sa_clp_computers_clp_sfu_1,,sfu,,
Noon,Computers,sa,noon_sa_clp_computers_clp_sfu_2,,sfu,,
Noon,Computers,sa,noon_sa_clp_computers_clp_sfu_3,,sfu,,
Noon,Computers,sa,noon_sa_clp_computers_mid_page_1,,mid_upper,,
Noon,Computers,sa,noon_sa_clp_computers_mid_page_2,,mid_upper,,
Noon,Computers,sa,noon_sa_clp_computers_mid_page_3,,mid_upper,,
Noon,Computers,sa,noon_sa_clp_computers_mid_page_4,,mid_upper,,
Noon,Deals,sa,noon_sa_deals_atf,,atf,,
Noon,Deals,sa,noon_sa_deals_sfu1,,sfu,,
Noon,Deals,sa,noon_sa_deals_top_fold_unit_1,,sfu,,
Noon,Deals,ae,noon_ae_deals_atf,,atf,,
Noon,Deals,ae,noon_ae_deals_sfu1,,sfu,,
Noon,Deals,ae,noon_ae_deals_top_fold_unit_1,,sfu,,
Noon,Deals Page,sa,noon_sa_deals_hero_banner_2,,hero_2,,
Noon,Deals Page,sa,noon_sa_deals_hero_banner_3,,hero_3,,
Noon,Deals Page,sa,noon_sa_deals_atf,,atf,,
Noon,Deals Page,ae,noon_ae_deals_hero_banner_2,,hero_2,,
Noon,Deals Page,ae,noon_ae_deals_hero_banner_3,,hero_3,,
Noon,Deals Page,ae,noon_ae_deals_atf,,atf,,
Noon,Deals Page,ae,noon_ae_deals_brand_carousel,,brand_carousel,,
Noon,Deals Page,sa,noon_sa_deals_brand_carousel,,brand_carousel,,
Noon,EID Sale,ae,noon_ae_eid_sale_atf,sale_page,atf,,370
Noon,EID Sale,ae,noon_ae_eid_sale_hero_banner_2,sale_page,hero_2,,260
Noon,EID Sale,ae,noon_ae_eid_sale_hero_banner_3,sale_page,hero_3,,260
Noon,EID Sale,sa,noon_sa_eid_sale_hero_banner_2,sale_page,hero_2,,350
Noon,EID Sale,sa,noon_sa_eid_sale_hero_banner_3,sale_page,hero_3,,350
Noon,EID Sale,sa,noon_sa_eid_sale_atf,sale_page,atf,,350
Noon,Electronics,ae,noon_ae_clp_electronics_clp_atf,clp_g1,atf,,250
Noon,Electronics,ae,noon_ae_clp_electronics_clp_atf_2,clp_g1,atf,,250
Noon,Electronics,ae,noon_ae_clp_electronics_clp_hero_banner_2,clp_g1,hero_2,,250
Noon,Electronics,ae,noon_ae_clp_electronics_clp_hero_banner_3,clp_g1,hero_3,,150
Noon,Electronics,ae,noon_ae_clp_electronics_clp_hero_banner_4,clp_g1,hero_4,,
Noon,Electronics,ae,noon_ae_clp_electronics_clp_hero_banner_5,clp_g1,hero_5,,
Noon,Electronics,ae,noon_ae_clp_electronics_clp_hero_banner_6,clp_g1,hero_6,,
Noon,Electronics,ae,noon_ae_clp_electronics_clp_sfu_1,clp_g1,sfu,,150
Noon,Electronics,ae,noon_ae_clp_electronics_clp_sfu_2,clp_g1,sfu,,150
Noon,Electronics,ae,noon_ae_clp_electronics_clp_sfu_3,clp_g1,sfu,,150
Noon,Electronics,ae,noon_ae_clp_electronics_mid_page_1,clp_g1,mid_upper,,
Noon,Electronics,ae,noon_ae_clp_electronics_mid_page_2,clp_g1,mid_upper,,
Noon,Electronics,ae,noon_ae_clp_electronics_mid_page_3,clp_g1,mid_upper,,
Noon,Electronics,ae,noon_ae_clp_electronics_mid_page_4,clp_g1,mid_upper,,
Noon,Electronics,eg,noon_eg_clp_electronics_clp_atf,clp_eg_a,atf,,150
Noon,Electronics,eg,noon_eg_clp_electronics_clp_atf_2,clp_eg_a,atf,,150
Noon,Electronics,eg,noon_eg_clp_electronics_clp_hero_banner_2,clp_eg_a,hero_2,,135
Noon,Electronics,eg,noon_eg_clp_electronics_clp_hero_banner_3,clp_eg_a,hero_3,,115
Noon,Electronics,eg,noon_eg_clp_electronics_clp_hero_banner_4,clp_eg_a,hero_4,,
Noon,Electronics,eg,noon_eg_clp_electronics_clp_hero_banner_5,clp_eg_a,hero_5,,
Noon,Electronics,eg,noon_eg_clp_electronics_clp_hero_banner_6,clp_eg_a,hero_6,,
Noon,Electronics,eg,noon_eg_clp_electronics_clp_sfu1,clp_eg_a,sfu,,125
Noon,Electronics,eg,noon_eg_clp_electronics_clp_sfu2,clp_eg_a,sfu,,125
Noon,Electronics,eg,noon_eg_clp_electronics_clp_sfu3,clp_eg_a,sfu,,125
Noon,Electronics,sa,noon_sa_clp_electronics_clp_atf,clp_g1,atf,,280
Noon,Electronics,sa,noon_sa_clp_electronics_clp_atf_2,clp_g1,atf,,280
Noon,Electronics,sa,noon_sa_clp_electronics_clp_hero_banner_2,clp_g1,hero_2,,250
Noon,Electronics,sa,noon_sa_clp_electronics_clp_hero_banner_3,clp_g1,hero_3,,200
Noon,Electronics,sa,noon_sa_clp_electronics_clp_hero_banner_4,clp_g1,hero_4,,
Noon,Electronics,sa,noon_sa_clp_electronics_clp_hero_banner_5,clp_g1,hero_5,,
Noon,Electronics,sa,noon_sa_clp_electronics_clp_hero_banner_6,clp_g1,hero_6,,
Noon,Electronics,sa,noon_sa_clp_electronics_clp_sfu_1,clp_g1,sfu,,200
Noon,Electronics,sa,noon_sa_clp_electronics_clp_sfu_2,clp_g1,sfu,,200
Noon,Electronics,sa,noon_sa_clp_electronics_clp_sfu_3,clp_g1,sfu,,200
Noon,Electronics,sa,noon_sa_clp_electronics_mid_page_1,clp_g1,mid_upper,,
Noon,Electronics,sa,noon_sa_clp_electronics_mid_page_2,clp_g1,mid_upper,,
Noon,Electronics,sa,noon_sa_clp_electronics_mid_page_3,clp_g1,mid_upper,,
Noon,Electronics,sa,noon_sa_clp_electronics_mid_page_4,clp_g1,mid_upper,,
Noon,Electronics,ae,noon_ae_clp_electronics_brand_carousel,clp_g1,brand_carousel,,
Noon,Electronics,sa,noon_sa_clp_electronics_brand_carousel,clp_g1,brand_carousel,,
Noon,Euro24,ae,noon_ae_clp_euro24_clp_atf,,atf,,
Noon,Euro24,ae,noon_ae_clp_euro24_clp_hero_banner_2,,hero_2,,
Noon,Euro24,ae,noon_ae_clp_euro24_clp_hero_banner_3,,hero_3,,
Noon,Euro24,ae,noon_ae_clp_euro24_sfu_1,,sfu,,
Noon,Euro24,ae,noon_ae_clp_euro24_sfu_2,,sfu,,
Noon,Euro24,ae,noon_ae_clp_euro24_sfu_3,,sfu,,
Noon,Euro24,sa,noon_sa_clp_euro24_clp_atf,,atf,,
Noon,Euro24,sa,noon_sa_clp_euro24_clp_hero_banner_2,,hero_2,,
Noon,Euro24,sa,noon_sa_clp_euro24_clp_hero_banner_3,,hero_3,,
Noon,Euro24,sa,noon_sa_clp_euro24_sfu_1,,sfu,,
Noon,Euro24,sa,noon_sa_clp_euro24_sfu_2,,sfu,,
Noon,Euro24,sa,noon_sa_clp_euro24_sfu_3,,sfu,,
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_atf,clp_g2,atf,,180
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_sfu_1,clp_g2,sfu,,150
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_sfu_2,clp_g2,sfu,,150
Noon,Fragrance,ae,noon_ae_clp_fragrance_clp_sfu_3,clp_g2,sfu,,150
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_atf,clp_eg_b,atf,,120
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_sfu1,clp_eg_b,sfu,,90
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_sfu2,clp_eg_b,sfu,,90
Noon,Fragrance,eg,noon_eg_clp_fragrance_clp_sfu3,clp_eg_b,sfu,,90
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_atf,clp_g2,atf,,180
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_sfu_1,clp_g2,sfu,,130
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_sfu_2,clp_g2,sfu,,130
Noon,Fragrance,sa,noon_sa_clp_fragrance_clp_sfu_3,clp_g2,sfu,,130
Noon,Fragrance,ae,noon_ae_clp_men_fragrance_brand_carousel,clp_g2,brand_carousel,,
Noon,Fragrance,ae,noon_ae_clp_womens_fragrance_brand_carousel,clp_g2,brand_carousel,,
Noon,Fragrance,sa,noon_sa_clp_men_fragrance_brand_carousel,clp_g2,brand_carousel,,
Noon,Fragrance,sa,noon_sa_clp_women_fragrance_brand_carousel,clp_g2,brand_carousel,,
Noon,Furniture,ae,noon_ae_clp_furniture_clp_atf,clp_g3,atf,,130
Noon,Furniture,ae,noon_ae_clp_furniture_clp_atf_2,clp_g3,atf,,130
Noon,Furniture,ae,noon_ae_clp_furniture_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Furniture,ae,noon_ae_clp_furniture_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Furniture,ae,noon_ae_clp_furniture_clp_sfu_1,clp_g3,sfu,,125
Noon,Furniture,ae,noon_ae_clp_furniture_clp_sfu_2,clp_g3,sfu,,125
Noon,Furniture,ae,noon_ae_clp_furniture_clp_sfu_3,clp_g3,sfu,,125
Noon,Furniture,sa,noon_sa_clp_furniture_clp_atf,clp_g3,atf,,125
Noon,Furniture,sa,noon_sa_clp_furniture_clp_atf_2,clp_g3,atf,,125
Noon,Furniture,sa,noon_sa_clp_furniture_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Furniture,sa,noon_sa_clp_furniture_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Furniture,sa,noon_sa_clp_furniture_clp_sfu_1,clp_g3,sfu,,90
Noon,Furniture,sa,noon_sa_clp_furniture_clp_sfu_2,clp_g3,sfu,,90
Noon,Furniture,sa,noon_sa_clp_furniture_clp_sfu_3,clp_g3,sfu,,90
Noon,Gaming,ae,noon_ae_clp_gaming_clp_atf,clp_g3,atf,,130
Noon,Gaming,ae,noon_ae_clp_gaming_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Gaming,ae,noon_ae_clp_gaming_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Gaming,ae,noon_ae_clp_gaming_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Gaming,ae,noon_ae_clp_gaming_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Gaming,ae,noon_ae_clp_gaming_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Gaming,ae,noon_ae_clp_gaming_clp_sfu_1,clp_g3,sfu,,125
Noon,Gaming,ae,noon_ae_clp_gaming_clp_sfu_2,clp_g3,sfu,,125
Noon,Gaming,ae,noon_ae_clp_gaming_clp_sfu_3,clp_g3,sfu,,125
Noon,Gaming,eg,noon_eg_clp_gaming_clp_atf,clp_eg_c,atf,,90
Noon,Gaming,eg,noon_eg_clp_gaming_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Gaming,eg,noon_eg_clp_gaming_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Gaming,eg,noon_eg_clp_gaming_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Gaming,eg,noon_eg_clp_gaming_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Gaming,eg,noon_eg_clp_gaming_clp_hero_banner_6,clp_eg_c,hero_6,,
Noon,Gaming,eg,noon_eg_clp_gaming_clp_sfu1,clp_eg_c,sfu,,60
Noon,Gaming,eg,noon_eg_clp_gaming_clp_sfu2,clp_eg_c,sfu,,60
Noon,Gaming,eg,noon_eg_clp_gaming_clp_sfu3,clp_eg_c,sfu,,60
Noon,Gaming,sa,noon_sa_clp_gaming_clp_atf,clp_g3,atf,,125
Noon,Gaming,sa,noon_sa_clp_gaming_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Gaming,sa,noon_sa_clp_gaming_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Gaming,sa,noon_sa_clp_gaming_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Gaming,sa,noon_sa_clp_gaming_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Gaming,sa,noon_sa_clp_gaming_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Gaming,sa,noon_sa_clp_gaming_clp_sfu_1,clp_g3,sfu,,90
Noon,Gaming,sa,noon_sa_clp_gaming_clp_sfu_2,clp_g3,sfu,,90
Noon,Gaming,sa,noon_sa_clp_gaming_clp_sfu_3,clp_g3,sfu,,90
Noon,Grocery,ae,noon_ae_clp_grocery_clp_atf,clp_g3,atf,,130
Noon,Grocery,ae,noon_ae_clp_grocery_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Grocery,ae,noon_ae_clp_grocery_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Grocery,ae,noon_ae_clp_grocery_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Grocery,ae,noon_ae_clp_grocery_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Grocery,ae,noon_ae_clp_grocery_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Grocery,ae,noon_ae_clp_grocery_clp_sfu_1,clp_g3,sfu,,125
Noon,Grocery,ae,noon_ae_clp_grocery_clp_sfu_2,clp_g3,sfu,,125
Noon,Grocery,ae,noon_ae_clp_grocery_clp_sfu_3,clp_g3,sfu,,125
Noon,Grocery,eg,noon_eg_clp_grocery_clp_atf,clp_eg_c,atf,,90
Noon,Grocery,eg,noon_eg_clp_grocery_clp_hero_banner_1,clp_eg_c,hero_1,,
Noon,Grocery,eg,noon_eg_clp_grocery_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Grocery,eg,noon_eg_clp_grocery_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Grocery,eg,noon_eg_clp_grocery_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Grocery,eg,noon_eg_clp_grocery_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Grocery,eg,noon_eg_clp_grocery_clp_sfu1,clp_eg_c,sfu,,60
Noon,Grocery,eg,noon_eg_clp_grocery_clp_sfu2,clp_eg_c,sfu,,60
Noon,Grocery,eg,noon_eg_clp_grocery_clp_sfu3,clp_eg_c,sfu,,60
Noon,Grocery,eg,noon_eg_clp_grocery_mid_page_1,clp_eg_c,mid_upper,,
Noon,Grocery,eg,noon_eg_clp_grocery_mid_page_2,clp_eg_c,mid_upper,,
Noon,Grocery,sa,noon_sa_clp_grocery_clp_atf,clp_g3,atf,,125
Noon,Grocery,sa,noon_sa_clp_grocery_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Grocery,sa,noon_sa_clp_grocery_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Grocery,sa,noon_sa_clp_grocery_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Grocery,sa,noon_sa_clp_grocery_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Grocery,sa,noon_sa_clp_grocery_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Grocery,sa,noon_sa_clp_grocery_clp_sfu_1,clp_g3,sfu,,90
Noon,Grocery,sa,noon_sa_clp_grocery_clp_sfu_2,clp_g3,sfu,,90
Noon,Grocery,sa,noon_sa_clp_grocery_clp_sfu_3,clp_g3,sfu,,90
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_atf,clp_g3,atf,,130
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_sfu_1,clp_g3,sfu,,125
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_sfu_2,clp_g3,sfu,,125
Noon,Hair Care,ae,noon_ae_clp_hair_care_clp_sfu_3,clp_g3,sfu,,125
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_atf,clp_g3,atf,,125
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_sfu_1,clp_g3,sfu,,90
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_sfu_2,clp_g3,sfu,,90
Noon,Hair Care,sa,noon_sa_clp_hair_care_clp_sfu_3,clp_g3,sfu,,90
Noon,Halloween,ae,noon_ae_clp_halloween_clp_atf,,atf,,
Noon,Halloween,ae,noon_ae_clp_halloween_clp_hero_banner_2,,hero_2,,
Noon,Halloween,ae,noon_ae_clp_halloween_clp_hero_banner_3,,hero_3,,
Noon,Halloween,ae,noon_ae_clp_halloween_sfu_1,,sfu,,
Noon,Halloween,ae,noon_ae_clp_halloween_sfu_2,,sfu,,
Noon,Halloween,ae,noon_ae_clp_halloween_sfu_3,,sfu,,
Noon,Halloween,sa,noon_sa_clp_halloween_clp_atf,,atf,,
Noon,Halloween,sa,noon_sa_clp_halloween_clp_hero_banner_2,,hero_2,,
Noon,Halloween,sa,noon_sa_clp_halloween_clp_hero_banner_3,,hero_3,,
Noon,Halloween,sa,noon_sa_clp_halloween_sfu_1,,sfu,,
Noon,Halloween,sa,noon_sa_clp_halloween_sfu_2,,sfu,,
Noon,Halloween,sa,noon_sa_clp_halloween_sfu_3,,sfu,,
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_atf,clp_g3,atf,,130
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_sfu_1,clp_g3,sfu,,125
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_sfu_2,clp_g3,sfu,,125
Noon,Head Phone,ae,noon_ae_clp_head_phone_clp_sfu_3,clp_g3,sfu,,125
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_atf,clp_eg_b,atf,,120
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Head Phone,eg,noon_eg_clp_head_phone_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_atf,clp_g3,atf,,125
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_sfu_1,clp_g3,sfu,,90
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_sfu_2,clp_g3,sfu,,90
Noon,Head Phone,sa,noon_sa_clp_head_phone_clp_sfu_3,clp_g3,sfu,,90
